[4/15/22 09:28PM] Avalon used command ::voted | Player rights = PLAYER	
[4/19/22 02:12PM] Avalon used command ::1mypos | Player rights = DEVELOPER	
[4/19/22 02:12PM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/19/22 02:15PM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/19/22 02:15PM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/19/22 02:20PM] Avalon used command ::repackindex4 | Player rights = DEVELOPER	
[4/19/22 02:23PM] Avalon used command ::npc 1835 | Player rights = DEVELOPER	
[4/19/22 02:24PM] Avalon used command ::npc 13651 | Player rights = DEVELOPER	
[4/19/22 02:27PM] Avalon used command ::find sapphire blade | Player rights = DEVELOPER	
[4/19/22 02:34PM] Avalon used command ::saphirestore | Player rights = DEVELOPER	
[4/19/22 02:35PM] Avalon used command ::find fragment | Player rights = DEVELOPER	
[4/19/22 02:35PM] Avalon used command ::find sapphire | Player rights = DEVELOPER	
[4/19/22 02:35PM] Avalon used command ::item 10018 | Player rights = DEVELOPER	
[4/19/22 02:35PM] Avalon used command ::item 8016 | Player rights = DEVELOPER	
[4/19/22 02:35PM] Avalon used command ::find sapphire | Player rights = DEVELOPER	
[4/19/22 02:35PM] Avalon used command ::item 1623 | Player rights = DEVELOPER	
[4/19/22 02:35PM] Avalon used command ::item 1607 | Player rights = DEVELOPER	
[4/19/22 02:35PM] Avalon used command ::empty | Player rights = DEVELOPER	
[4/19/22 02:35PM] Avalon used command ::item 9189 | Player rights = DEVELOPER	
[4/19/22 02:36PM] Avalon used command ::find bolt tips | Player rights = DEVELOPER	
[4/19/22 02:36PM] Avalon used command ::item 45 | Player rights = DEVELOPER	
[4/19/22 02:36PM] Avalon used command ::item 46 | Player rights = DEVELOPER	
[4/19/22 02:36PM] Avalon used command ::item 9187 | Player rights = DEVELOPER	
[4/19/22 02:36PM] Avalon used command ::item 9188 | Player rights = DEVELOPER	
[4/19/22 02:36PM] Avalon used command ::item 9189 | Player rights = DEVELOPER	
[4/19/22 02:36PM] Avalon used command ::item 9190 | Player rights = DEVELOPER	
[4/19/22 02:36PM] Avalon used command ::item 9191 | Player rights = DEVELOPER	
[4/19/22 02:36PM] Avalon used command ::item 9192 | Player rights = DEVELOPER	
[4/19/22 02:36PM] Avalon used command ::item 9193 | Player rights = DEVELOPER	
[4/19/22 02:36PM] Avalon used command ::item 9194 | Player rights = DEVELOPER	
[4/19/22 02:39PM] Avalon used command ::bank | Player rights = DEVELOPER	
[4/19/22 02:44PM] Avalon used command ::empty | Player rights = DEVELOPER	
[4/19/22 02:44PM] Avalon used command ::find fragment | Player rights = DEVELOPER	
[4/19/22 02:44PM] Avalon used command ::item 23204 | Player rights = DEVELOPER	
[4/19/22 02:44PM] Avalon used command ::item 23205 | Player rights = DEVELOPER	
[4/19/22 02:44PM] Avalon used command ::item 23206 | Player rights = DEVELOPER	
[4/19/22 02:44PM] Avalon used command ::item 23207 | Player rights = DEVELOPER	
[4/19/22 02:44PM] Avalon used command ::item 23208 | Player rights = DEVELOPER	
[4/19/22 02:44PM] Avalon used command ::item 23209 | Player rights = DEVELOPER	
[4/19/22 02:44PM] Avalon used command ::find bolt tip | Player rights = DEVELOPER	
[4/19/22 02:45PM] Avalon used command ::item 9188 | Player rights = DEVELOPER	
[4/19/22 02:45PM] Avalon used command ::item 9193 | Player rights = DEVELOPER	
[4/19/22 02:45PM] Avalon used command ::item 9194 | Player rights = DEVELOPER	
[4/19/22 02:45PM] Avalon used command ::item 9187 | Player rights = DEVELOPER	
[4/19/22 02:45PM] Avalon used command ::item 46 | Player rights = DEVELOPER	
[4/19/22 02:45PM] Avalon used command ::item 9192 | Player rights = DEVELOPER	
[4/19/22 02:45PM] Avalon used command ::item 9191 | Player rights = DEVELOPER	
[4/19/22 02:45PM] Avalon used command ::item 9189 | Player rights = DEVELOPER	
[4/19/22 02:45PM] Avalon used command ::item 9187 | Player rights = DEVELOPER	
[4/19/22 02:45PM] Avalon used command ::item 46 | Player rights = DEVELOPER	
[4/19/22 02:45PM] Avalon used command ::item 9188 | Player rights = DEVELOPER	
[4/19/22 02:45PM] Avalon used command ::item 9193 | Player rights = DEVELOPER	
[4/19/22 02:46PM] Avalon used command ::find bolt tip | Player rights = DEVELOPER	
[4/19/22 02:46PM] Avalon used command ::itm 9188 | Player rights = DEVELOPER	
[4/19/22 02:46PM] Avalon used command ::item 9187 | Player rights = DEVELOPER	
[4/19/22 02:46PM] Avalon used command ::item 9189 | Player rights = DEVELOPER	
[4/19/22 02:46PM] Avalon used command ::item 9191 | Player rights = DEVELOPER	
[4/19/22 02:46PM] Avalon used command ::item 9186 | Player rights = DEVELOPER	
[4/19/22 02:46PM] Avalon used command ::ite 9187 | Player rights = DEVELOPER	
[4/19/22 02:46PM] Avalon used command ::item 9187 | Player rights = DEVELOPER	
[4/19/22 02:46PM] Avalon used command ::item 45 | Player rights = DEVELOPER	
[4/19/22 02:46PM] Avalon used command ::item 46 | Player rights = DEVELOPER	
[4/19/22 02:46PM] Avalon used command ::item 9191 | Player rights = DEVELOPER	
[4/19/22 02:46PM] Avalon used command ::item 9192 | Player rights = DEVELOPER	
[4/19/22 02:46PM] Avalon used command ::efind topa | Player rights = DEVELOPER	
[4/19/22 02:46PM] Avalon used command ::find topaz bolt | Player rights = DEVELOPER	
[4/19/22 02:48PM] Avalon used command ::empty | Player rights = DEVELOPER	
[4/19/22 02:48PM] Avalon used command ::find fragments | Player rights = DEVELOPER	
[4/19/22 02:48PM] Avalon used command ::item 23204 | Player rights = DEVELOPER	
[4/19/22 02:48PM] Avalon used command ::item 23205 | Player rights = DEVELOPER	
[4/19/22 02:48PM] Avalon used command ::item 23206 | Player rights = DEVELOPER	
[4/19/22 02:48PM] Avalon used command ::itm 23207 | Player rights = DEVELOPER	
[4/19/22 02:48PM] Avalon used command ::item 23207 | Player rights = DEVELOPER	
[4/19/22 02:48PM] Avalon used command ::item 23208 | Player rights = DEVELOPER	
[4/19/22 02:48PM] Avalon used command ::item 23209 | Player rights = DEVELOPER	
[4/19/22 02:58PM] Avalon used command ::find fragments | Player rights = DEVELOPER	
[4/19/22 05:19PM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/19/22 05:37PM] Avalon used command ::repackindexs4 | Player rights = DEVELOPER	
[4/19/22 05:37PM] Avalon used command ::repackindex4 | Player rights = DEVELOPER	
[4/19/22 05:41PM] Avalon used command ::repackindex4 | Player rights = DEVELOPER	
[4/19/22 05:42PM] Avalon used command ::sapphire | Player rights = DEVELOPER	
[4/19/22 05:57PM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/19/22 05:58PM] Avalon used command ::npc 284 | Player rights = DEVELOPER	
[4/19/22 05:58PM] Avalon used command ::npc 288 | Player rights = DEVELOPER	
[4/19/22 05:59PM] Avalon used command ::npc 304 | Player rights = DEVELOPER	
[4/19/22 05:59PM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/19/22 06:01PM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/19/22 06:02PM] Avalon used command ::MYPOS | Player rights = DEVELOPER	
[4/19/22 06:05PM] Avalon used command ::tele 2496 2753 | Player rights = DEVELOPER	
[4/19/22 06:05PM] Avalon used command ::noclip | Player rights = DEVELOPER	
[4/19/22 06:08PM] Avalon used command ::saphire | Player rights = DEVELOPER	
[4/19/22 06:08PM] Avalon used command ::sapphire | Player rights = DEVELOPER	
[4/19/22 06:10PM] Avalon used command ::repackindex4 | Player rights = DEVELOPER	
[4/19/22 06:11PM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/19/22 06:12PM] Avalon used command ::tele 2581 2770 | Player rights = DEVELOPER	
[4/19/22 06:12PM] Avalon used command ::noclip | Player rights = DEVELOPER	
[4/19/22 06:12PM] Avalon used command ::noclip | Player rights = DEVELOPER	
[4/19/22 06:12PM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/19/22 06:13PM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/19/22 06:13PM] Avalon used command ::emeraldzone | Player rights = DEVELOPER	
[4/19/22 06:13PM] Avalon used command ::ezone | Player rights = DEVELOPER	
[4/19/22 06:14PM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/19/22 06:21PM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/19/22 06:22PM] Avalon used command ::tele 2219 4965 | Player rights = DEVELOPER	
[4/19/22 06:23PM] Avalon used command ::tele 2203 4977 | Player rights = DEVELOPER	
[4/19/22 06:23PM] Avalon used command ::tele 2153 4948 | Player rights = DEVELOPER	
[4/19/22 06:24PM] Avalon used command ::tele 1631 4849 | Player rights = DEVELOPER	
[4/19/22 06:26PM] Avalon used command ::tele 1714 4826 | Player rights = DEVELOPER	
[4/19/22 06:26PM] Avalon used command ::tele 1674 4823 | Player rights = DEVELOPER	
[4/19/22 06:26PM] Avalon used command ::tele 2061 4450 | Player rights = DEVELOPER	
[4/19/22 06:27PM] Avalon used command ::tele 2073 4449 | Player rights = DEVELOPER	
[4/19/22 06:27PM] Avalon used command ::tele 2080 4448 | Player rights = DEVELOPER	
[4/19/22 06:27PM] Avalon used command ::tele 2077 4452 | Player rights = DEVELOPER	
[4/19/22 06:28PM] Avalon used command ::tele 2083 4467 | Player rights = DEVELOPER	
[4/19/22 06:28PM] Avalon used command ::tele 2579 2525 | Player rights = DEVELOPER	
[4/19/22 06:28PM] Avalon used command ::tele 2591 2526 | Player rights = DEVELOPER	
[4/19/22 06:28PM] Avalon used command ::tele 2595 2532 | Player rights = DEVELOPER	
[4/19/22 06:28PM] Avalon used command ::tele 3131 3392 | Player rights = DEVELOPER	
[4/19/22 06:30PM] Avalon used command ::npc 13651 | Player rights = DEVELOPER	
[4/19/22 06:30PM] Avalon used command ::tele 3133 3392 | Player rights = DEVELOPER	
[4/19/22 06:31PM] Avalon used command ::tele 3039 2848 | Player rights = DEVELOPER	
[4/19/22 06:31PM] Avalon used command ::tele 2977 2869 | Player rights = DEVELOPER	
[4/19/22 06:32PM] Avalon used command ::ezone | Player rights = DEVELOPER	
[4/19/22 06:35PM] Avalon used command ::szonenpcs | Player rights = DEVELOPER	
[4/19/22 06:35PM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/19/22 06:36PM] Avalon used command ::ezonenpcs | Player rights = DEVELOPER	
[4/19/22 06:36PM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/19/22 06:38PM] Avalon used command ::tele 2999 2861 | Player rights = DEVELOPER	
[4/19/22 06:38PM] Avalon used command ::tele 2999 2861 0 | Player rights = DEVELOPER	
[4/19/22 06:41PM] Avalon used command ::tele 2925 2599 | Player rights = DEVELOPER	
[4/19/22 06:42PM] Avalon used command ::ruby | Player rights = DEVELOPER	
[4/19/22 06:43PM] Avalon used command ::diamond | Player rights = DEVELOPER	
[4/19/22 06:43PM] Avalon used command ::onyx | Player rights = DEVELOPER	
[4/19/22 06:44PM] Avalon used command ::tele 2404 5078 1000 | Player rights = DEVELOPER	
[4/19/22 06:45PM] Avalon used command ::tele 3336 3032 4 | Player rights = DEVELOPER	
[4/19/22 06:46PM] Avalon used command ::tele 2317 5395 | Player rights = DEVELOPER	
[4/19/22 06:47PM] Avalon used command ::tele 2928 2845 | Player rights = DEVELOPER	
[4/19/22 06:47PM] Avalon used command ::tele 2898 2831 | Player rights = DEVELOPER	
[4/19/22 06:47PM] Avalon used command ::tele 3113 3200 | Player rights = DEVELOPER	
[4/19/22 06:48PM] Avalon used command ::tele 3113 3200 0 | Player rights = DEVELOPER	
[4/19/22 06:48PM] Avalon used command ::tele 2997 2517 | Player rights = DEVELOPER	
[4/19/22 06:48PM] Avalon used command ::tele 3004 2507 | Player rights = DEVELOPER	
[4/19/22 06:49PM] Avalon used command ::tele 2528 3044 | Player rights = DEVELOPER	
[4/19/22 06:49PM] Avalon used command ::tele 3004 2507 | Player rights = DEVELOPER	
[4/19/22 06:49PM] Avalon used command ::tele 2528 3044 | Player rights = DEVELOPER	
[4/19/22 06:50PM] Avalon used command ::tele 2984 3108 | Player rights = DEVELOPER	
[4/19/22 06:51PM] Avalon used command ::tele 2398 2853 | Player rights = DEVELOPER	
[4/19/22 06:51PM] Avalon used command ::tele 2402 2923 | Player rights = DEVELOPER	
[4/19/22 06:51PM] Avalon used command ::tele 2463 2922 | Player rights = DEVELOPER	
[4/19/22 06:51PM] Avalon used command ::tele 2993 2532 | Player rights = DEVELOPER	
[4/19/22 06:52PM] Avalon used command ::tele 1881 5198 | Player rights = DEVELOPER	
[4/19/22 06:52PM] Avalon used command ::tele 3320 3321 | Player rights = DEVELOPER	
[4/19/22 06:56PM] Avalon used command ::tele 2356 9911 | Player rights = DEVELOPER	
[4/19/22 06:56PM] Avalon used command ::tele 1955 5154 | Player rights = DEVELOPER	
[4/19/22 06:57PM] Avalon used command ::tele 2486 5397 8 | Player rights = DEVELOPER	
[4/19/22 06:59PM] Avalon used command ::tele 2909 2599 4 | Player rights = DEVELOPER	
[4/19/22 06:59PM] Avalon used command ::tele 3044 4002 | Player rights = DEVELOPER	
[4/19/22 06:59PM] Avalon used command ::tele 3044 4002 0 | Player rights = DEVELOPER	
[4/19/22 07:01PM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/19/22 07:16PM] Avalon used command ::tele 2190 4240 | Player rights = DEVELOPER	
[4/19/22 07:16PM] Avalon used command ::repackindex4 | Player rights = DEVELOPER	
[4/19/22 07:17PM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/19/22 07:18PM] Avalon used command ::MYPOS | Player rights = DEVELOPER	
[4/19/22 07:19PM] Avalon used command ::TELE 1664 56695 | Player rights = DEVELOPER	
[4/19/22 07:20PM] Avalon used command ::TELE 1664 5695 | Player rights = DEVELOPER	
[4/19/22 07:22PM] Avalon used command ::TELE 2778 4834 | Player rights = DEVELOPER	
[4/19/22 07:28PM] Avalon used command ::afk | Player rights = DEVELOPER	
[4/19/22 07:29PM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/19/22 07:34PM] Avalon used command ::object 21220 | Player rights = DEVELOPER	
[4/19/22 07:34PM] Avalon used command ::object 22100 | Player rights = DEVELOPER	
[4/19/22 07:34PM] Avalon used command ::object 22101 | Player rights = DEVELOPER	
[4/19/22 07:34PM] Avalon used command ::object 22009 | Player rights = DEVELOPER	
[4/19/22 07:34PM] Avalon used command ::object 22099 | Player rights = DEVELOPER	
[4/19/22 07:39PM] Avalon used command ::object 22099 | Player rights = DEVELOPER	
[4/19/22 07:40PM] Avalon used command ::find pickaxe | Player rights = DEVELOPER	
[4/19/22 07:40PM] Avalon used command ::item 19812 | Player rights = DEVELOPER	
[4/19/22 07:43PM] Avalon used command ::object 22099 | Player rights = DEVELOPER	
[4/20/22 07:27AM] Avalon used command ::home | Player rights = DEVELOPER	
[4/20/22 07:27AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/20/22 07:59AM] Avalon used command ::object 22099 | Player rights = DEVELOPER	
[4/20/22 08:00AM] Avalon used command ::sapphire | Player rights = DEVELOPER	
[4/20/22 08:00AM] Avalon used command ::sapphire | Player rights = DEVELOPER	
[4/20/22 08:01AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/20/22 08:01AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/20/22 08:03AM] Avalon used command ::repackindex4 | Player rights = DEVELOPER	
[4/20/22 08:04AM] Avalon used command ::repackindex4 | Player rights = DEVELOPER	
[4/20/22 11:42AM] Avalon used command ::object 21149 | Player rights = DEVELOPER	
[4/20/22 11:42AM] Avalon used command ::object 21149 | Player rights = DEVELOPER	
[4/20/22 11:42AM] Avalon used command ::object 713 | Player rights = DEVELOPER	
[4/20/22 11:42AM] Avalon used command ::object 712 | Player rights = DEVELOPER	
[4/20/22 11:48AM] Avalon used command ::repackindex4 | Player rights = DEVELOPER	
[4/20/22 12:45PM] Avalon used command ::emerald | Player rights = DEVELOPER	
[4/20/22 12:45PM] Avalon used command ::ezone | Player rights = DEVELOPER	
[4/20/22 12:45PM] Avalon used command ::ezone | Player rights = DEVELOPER	
[4/20/22 12:46PM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/20/22 12:47PM] Avalon used command ::repackindex4 | Player rights = DEVELOPER	
[4/20/22 12:50PM] Avalon used command ::EMERALD | Player rights = DEVELOPER	
[4/20/22 12:50PM] Avalon used command ::EZONE | Player rights = DEVELOPER	
[4/20/22 11:20PM] Avalon used command ::find lava | Player rights = DEVELOPER	
[4/20/22 11:20PM] Avalon used command ::item 19812 | Player rights = DEVELOPER	
[4/20/22 11:21PM] Avalon used command ::ruby | Player rights = DEVELOPER	
[4/20/22 11:24PM] Avalon used command ::ruby | Player rights = DEVELOPER	
[4/20/22 11:24PM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/20/22 11:48PM] Avalon used command ::sapphire | Player rights = DEVELOPER	
[4/20/22 11:48PM] Avalon used command ::saphire | Player rights = DEVELOPER	
[4/20/22 11:48PM] Avalon used command ::sapphirezone | Player rights = DEVELOPER	
[4/20/22 11:48PM] Avalon used command ::sapphirezone | Player rights = DEVELOPER	
[4/20/22 11:48PM] Avalon used command ::saphirezone | Player rights = DEVELOPER	
[4/20/22 11:49PM] Avalon used command ::find bon | Player rights = DEVELOPER	
[4/20/22 11:49PM] Avalon used command ::item 23058 10 | Player rights = DEVELOPER	
[4/20/22 11:49PM] Avalon used command ::sapphire | Player rights = DEVELOPER	
[4/20/22 11:49PM] Avalon used command ::empty | Player rights = DEVELOPER	
[4/21/22 06:12AM] Avalon used command ::object 712 | Player rights = DEVELOPER	
[4/21/22 06:19AM] Avalon used command ::ONYX | Player rights = DEVELOPER	
[4/21/22 06:47AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/21/22 06:49AM] Avalon used command ::dzone | Player rights = DEVELOPER	
[4/21/22 06:50AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/21/22 06:55AM] Avalon used command ::repackindex4 | Player rights = DEVELOPER	
[4/21/22 07:10AM] Avalon used command ::onyx | Player rights = DEVELOPER	
[4/21/22 07:13AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[4/21/22 07:15AM] Avalon used command ::repackindex4 | Player rights = DEVELOPER	
[4/21/22 07:17AM] Avalon used command ::dzone | Player rights = DEVELOPER	
